review,tokens,explicit aspects,explicit opinion,implicit aspects,implicit opinion,is_suggestion,explicit aspects positions,explicit opinion positions,aspect_tags,review_number,total_aspects,has_aspect,fold
"Produto de boa qualidade, recomendo.!!! Obs: O audio é baixo.!!!!! Fica a dica!!!","['Produto', 'de', 'boa', 'qualidade', ',', 'recomendo', '.', '!', '!', '!', 'Obs', ':', 'O', 'audio', 'é', 'baixo', '.', '!', '!', '!', '!', '!', 'Fica', 'a', 'dica', '!', '!', '!']","['produto', 'audio']","['boa qualidade', 'baixo']",['produto'],['recomendo'],,"[[0, 1], [13, 14]]","[[2, 4], [15, 16]]","['B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",97,2,1,9
"O produto atendeu quase todas as minhas expectativas, exceto a posição do cabo hdmi que fica atrás da tv e não na lateral, como outros modelos, e como ela fica pendurada no painel, não consigo fazer a ligação do cabo hdmi na tv interligado ao pc.","['O', 'produto', 'atendeu', 'quase', 'todas', 'as', 'minhas', 'expectativas', ',', 'exceto', 'a', 'posição', 'do', 'cabo', 'hdmi', 'que', 'fica', 'atrás', 'da', 'tv', 'e', 'não', 'na', 'lateral', ',', 'como', 'outros', 'modelos', ',', 'e', 'como', 'ela', 'fica', 'pendurada', 'no', 'painel', ',', 'não', 'consigo', 'fazer', 'a', 'ligação', 'do', 'cabo', 'hdmi', 'na', 'tv', 'interligado', 'a', 'o', 'pc', '.']","['produto', 'cabo hdmi']","['atendeu quase todas as minhas expectativas', 'fica atrás da tv']",[],[],,"[[1, 2], [13, 15]]","[[2, 8], [16, 20]]","['O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'I-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",959,2,1,9
"Gostei muito,atendeu minhas expectativa,foi colocada no quarto de hóspede.Estão adorando!","['Gostei', 'muito', ',', 'atendeu', 'minhas', 'expectativa', ',', 'foi', 'colocada', 'no', 'quarto', 'de', 'hóspede', '.', 'Estão', 'adorando', '!']",[],[],"['produto', 'produto']","['gostei', 'atendeu minhas expectativa']",,[],[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",260,0,0,9
Funciona muito bem! É muito leve e bonita! Produto excelente!,"['Funciona', 'muito', 'bem', '!', 'É', 'muito', 'leve', 'e', 'bonita', '!', 'Produto', 'excelente', '!']",['produto'],['excelente'],"['produto', 'peso', 'design']","['funciona muito bem', 'muito leve', 'bonita']",,"[[10, 11]]","[[11, 12]]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O']",184,1,1,9
"Imagem de qualidade tudo muito bom, mas o som, não presta, tive que comprar um soundbar samsung para ter uma qualidade boa.","['Imagem', 'de', 'qualidade', 'tudo', 'muito', 'bom', ',', 'mas', 'o', 'som', ',', 'não', 'presta', ',', 'tive', 'que', 'comprar', 'um', 'soundbar', 'samsung', 'para', 'ter', 'uma', 'qualidade', 'boa', '.']","['imagem', 'som']","['qualidade tudo muito bom', 'não presta']",[],[],,"[[0, 1], [9, 10]]","[[2, 6], [11, 13]]","['B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",686,2,1,9
"Infelizmente, não encontrei nenhuma Smart TV 32"""" com resolução Full HD ( 1080p ). O som é bom.","['Infelizmente', ',', 'não', 'encontrei', 'nenhuma', 'Smart', 'TV', '32', '""', '""', 'com', 'resolução', 'Full', 'HD', '(', '1080p', ')', '.', 'O', 'som', 'é', 'bom', '.']",['som'],['bom'],[],[],,"[[19, 20]]","[[21, 22]]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O']",129,1,1,9
Muito bom. Só demora 1 min para entrar na smart. Mas imagem ótima.,"['Muito', 'bom', '.', 'Só', 'demora', '1', 'min', 'para', 'entrar', 'na', 'smart', '.', 'Mas', 'imagem', 'ótima', '.']","['smart', 'imagem']","['só demora 1 min para entrar', 'ótima']",['produto'],['muito bom'],,"[[10, 11], [13, 14]]","[[3, 9], [14, 15]]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'B-ASP', 'O', 'O']",722,2,1,9
Indico para quem quiser uma Smart TV de muita qualidade e bem leve,"['Indico', 'para', 'quem', 'quiser', 'uma', 'Smart', 'TV', 'de', 'muita', 'qualidade', 'e', 'bem', 'leve']",['smart tv'],['muita qualidade'],['peso'],['bem leve'],,"[[5, 7]]","[[8, 10]]","['O', 'O', 'O', 'O', 'O', 'B-ASP', 'I-ASP', 'O', 'O', 'O', 'O', 'O', 'O']",320,1,1,9
"A TV ´excelente, aplicativos ótimos, funcionando perfeitamente. E a Americanas como sempre, sem deixar a desejar, entrega super rápida, bem antes do prazo, e o produto chegou impecável. E ainda tem a praticidade de acompanhar o passo a passo da entrega pelo site. Recomendo muito!!!!!!","['A', 'TV', '´', 'excelente', ',', 'aplicativos', 'ótimos', ',', 'funcionando', 'perfeitamente', '.', 'E', 'a', 'Americanas', 'como', 'sempre', ',', 'sem', 'deixar', 'a', 'desejar', ',', 'entrega', 'super', 'rápida', ',', 'bem', 'antes', 'do', 'prazo', ',', 'e', 'o', 'produto', 'chegou', 'impecável', '.', 'E', 'ainda', 'tem', 'a', 'praticidade', 'de', 'acompanhar', 'o', 'passo', 'a', 'passo', 'da', 'entrega', 'pelo', 'site', '.', 'Recomendo', 'muito', '!', '!', '!', '!', '!', '!']","['tv', 'aplicativos', 'entrega', 'produto']","['excelente', 'ótimos', 'super rápida', 'impecável']","['funcionamento', 'produto']","['funcionando perfeitamente', 'recomendo muito']",,"[[1, 2], [5, 6], [22, 23], [33, 34]]","[[3, 4], [6, 7], [23, 25], [35, 36]]","['O', 'B-ASP', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",949,4,1,9
era o que esperava do produto... abraço abraço abraço abraço abraço!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,"['era', 'o', 'que', 'esperava', 'do', 'produto', '...', 'abraço', 'abraço', 'abraço', 'abraço', 'abraço', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!']",['produto'],['era o que esperava'],[],[],,"[[5, 6]]","[[0, 4]]","['O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",339,1,1,9
"O modelo da televisão já não tem mais o spotify, e a TV abaixa o volume sozinha entre uma música e outra quando no app do Youtube pelo Smarthub. Do restante nada a reclamar, cumpre com as expectativas.","['O', 'modelo', 'da', 'televisão', 'já', 'não', 'tem', 'mais', 'o', 'spotify', ',', 'e', 'a', 'TV', 'abaixa', 'o', 'volume', 'sozinha', 'entre', 'uma', 'música', 'e', 'outra', 'quando', 'no', 'app', 'do', 'Youtube', 'pelo', 'Smarthub', '.', 'Do', 'restante', 'nada', 'a', 'reclamar', ',', 'cumpre', 'com', 'as', 'expectativas', '.']",['spotify'],['não tem mais'],"['som', 'produto']","['abaixa o volume sozinha', 'nada a reclamar']",,"[[9, 10]]","[[5, 8]]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",849,1,1,9
"BOM DIA! ATÉ AGORA NÃO ME ARREPENDI DE TER ADQUIRIDO ESSA TV. IMAGEM ÓTIMA,RESOLUÇÃO MARAVILHOSA ATENDEU AS MINHAS EXPECTATIVAS,RECOMENDO,ENTREGA DENTRO DO PRAZO.","['BOM', 'DIA', '!', 'ATÉ', 'AGORA', 'NÃO', 'ME', 'ARREPENDI', 'DE', 'TER', 'ADQUIRIDO', 'ESSA', 'TV', '.', 'IMAGEM', 'ÓTIMA', ',', 'RESOLUÇÃO', 'MARAVILHOSA', 'ATENDEU', 'AS', 'MINHAS', 'EXPECTATIVAS', ',', 'RECOMENDO', ',', 'ENTREGA', 'DENTRO', 'DO', 'PRAZO', '.']","['imagem', 'resolução', 'entrega']","['ótima', 'maravilhosa', 'dentro do prazo']","['produto', 'produto']","['atendeu as minhas expectativas', 'recomendo']",,"[[14, 15], [17, 18], [26, 27]]","[[15, 16], [18, 19], [27, 30]]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O']",744,3,1,9
Produto muito bom super satisfeita super recomendo chegou bem rápido e até antes do prazo.,"['Produto', 'muito', 'bom', 'super', 'satisfeita', 'super', 'recomendo', 'chegou', 'bem', 'rápido', 'e', 'até', 'antes', 'do', 'prazo', '.']",['produto'],['muito bom'],"['produto', 'produto', 'entrega']","['super satisfeita', 'super recomendo', 'antes do prazo']",,"[[0, 1]]","[[1, 3]]","['B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",140,1,1,9
Gostei muito. Atendeu minhas expectativas. Chegou bem antes do prometido.,"['Gostei', 'muito', '.', 'Atendeu', 'minhas', 'expectativas', '.', 'Chegou', 'bem', 'antes', 'do', 'prometido', '.']",[],[],"['produto', 'produto', 'entrega']","['gostei muito', 'atendeu minhas expectativas', 'chegou bem antes do prometido']",,[],[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",377,0,0,9
"A entrega foi super rápida, chegou em menos de uma semana. Mas o produto deixa um pouco a desejar, achei que por ser SAMSUNG estaria fazendo uma boa compra, mas ela trava bastante, as vezes nem reconhece o comando para ligar, ou aumentar o volume, quando entra no youtube ela abaixa o volume sozinha... Pensei que o problema era a minha, iria até atras da assistência, mas conversei com amigos que também tem e disseram a mesma coisa, TRAVA BASTANTE, E AS VEZES NÃO RECONHECE OS COMANDOS DO CONTROLE, OU DEMORA MUITO PARA RECONHECER.","['A', 'entrega', 'foi', 'super', 'rápida', ',', 'chegou', 'em', 'menos', 'de', 'uma', 'semana', '.', 'Mas', 'o', 'produto', 'deixa', 'um', 'pouco', 'a', 'desejar', ',', 'achei', 'que', 'por', 'ser', 'SAMSUNG', 'estaria', 'fazendo', 'uma', 'boa', 'compra', ',', 'mas', 'ela', 'trava', 'bastante', ',', 'as', 'vezes', 'nem', 'reconhece', 'o', 'comando', 'para', 'ligar', ',', 'ou', 'aumentar', 'o', 'volume', ',', 'quando', 'entra', 'no', 'youtube', 'ela', 'abaixa', 'o', 'volume', 'sozinha', '...', 'Pensei', 'que', 'o', 'problema', 'era', 'a', 'minha', ',', 'iria', 'até', 'atras', 'da', 'assistência', ',', 'mas', 'conversei', 'com', 'amigos', 'que', 'também', 'tem', 'e', 'disseram', 'a', 'mesma', 'coisa', ',', 'TRAVA', 'BASTANTE', ',', 'E', 'AS', 'VEZES', 'NÃO', 'RECONHECE', 'OS', 'COMANDOS', 'DO', 'CONTROLE', ',', 'OU', 'DEMORA', 'MUITO', 'PARA', 'RECONHECER', '.']","['entrega', 'produto', 'comandos do controle']","['super rápida', 'deixa um pouco a desejar', 'as vezes não reconhece']","['processamento', 'processamento']","['trava bastante', 'trava bastante']",,"[[1, 2], [15, 16], [98, 101]]","[[3, 5], [16, 21], [93, 97]]","['O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'I-ASP', 'I-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1070,3,1,9
Excelente produto.Fácil de sintonizar e cheio de opções com o sistema smart . Adoooooooro.,"['Excelente', 'produto', '.', 'Fácil', 'de', 'sintonizar', 'e', 'cheio', 'de', 'opções', 'com', 'o', 'sistema', 'smart', '.', 'Adoooooooro', '.']","['produto', 'sistema smart']","['excelente', 'cheio de opções']","['usabilidade', 'produto']","['fácil de sintonizar', 'adoooooooro']",,"[[1, 2], [12, 14]]","[[0, 1], [7, 10]]","['O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'I-ASP', 'O', 'O', 'O']",787,2,1,9
a TELEVISÃO DISPENSA COMENTARIOS. Excelente. Compro do Submarino há muito tempo. Estou muito satisfeito. Inclusive quanto a utilização do Cartao. Obrigado;,"['a', 'TELEVISÃO', 'DISPENSA', 'COMENTARIOS', '.', 'Excelente', '.', 'Compro', 'do', 'Submarino', 'há', 'muito', 'tempo', '.', 'Estou', 'muito', 'satisfeito', '.', 'Inclusive', 'quanto', 'a', 'utilização', 'do', 'Cartao', '.', 'Obrigado', ';']",['televisão'],['dispensa comentarios'],['produto'],['excelente'],,"[[1, 2]]","[[2, 4]]","['O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",388,1,1,9
"Boa imagem, bonita, leve, porém, o som é ruim, processador um pouco lento na função smart.","['Boa', 'imagem', ',', 'bonita', ',', 'leve', ',', 'porém', ',', 'o', 'som', 'é', 'ruim', ',', 'processador', 'um', 'pouco', 'lento', 'na', 'função', 'smart', '.']","['imagem', 'som', 'processador']","['boa', 'ruim', 'um pouco lento']","['design', 'peso']","['bonita', 'leve']",,"[[1, 2], [10, 11], [14, 15]]","[[0, 1], [12, 13], [15, 18]]","['O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",452,3,1,9
"Bom eu sou suspeito para avaliar a marrca SAmsung ela já é minha parceira a mais de 20 anos, todos os televisores e monitores que eu possuo são dessas marcas, pois com certeza é o melhor custo benefício do mercado. E essa TV não é diferente, excelente, fácil de usar e instalar, com explicações rápidas e fáceis um e-manual fantástico que resolver todos os problemas iniciais, uma imagem maravilhosa, se você quer uma TV e não quer se preocupar com instalação manutenção e outras coisas compre SAMSUNG","['Bom', 'eu', 'sou', 'suspeito', 'para', 'avaliar', 'a', 'marrca', 'SAmsung', 'ela', 'já', 'é', 'minha', 'parceira', 'a', 'mais', 'de', '20', 'anos', ',', 'todos', 'os', 'televisores', 'e', 'monitores', 'que', 'eu', 'possuo', 'são', 'd', 'essas', 'marcas', ',', 'pois', 'com', 'certeza', 'é', 'o', 'melhor', 'custo', 'benefício', 'do', 'mercado', '.', 'E', 'essa', 'TV', 'não', 'é', 'diferente', ',', 'excelente', ',', 'fácil', 'de', 'usar', 'e', 'instalar', ',', 'com', 'explicações', 'rápidas', 'e', 'fáceis', 'um', 'e-manual', 'fantástico', 'que', 'resolver', 'todos', 'os', 'problemas', 'iniciais', ',', 'uma', 'imagem', 'maravilhosa', ',', 'se', 'você', 'quer', 'uma', 'TV', 'e', 'não', 'quer', 'se', 'preocupar', 'com', 'instalação', 'manutenção', 'e', 'outras', 'coisas', 'compre', 'SAMSUNG']","['custo benefício', 'tv', 'usar', 'instalar', 'explicações', 'e-manual', 'imagem']","['melhor', 'excelente', 'fácil', 'fácil', 'rápidas e fáceis', 'fantástico', 'maravilhosa']",[],[],,"[[39, 41], [46, 47], [55, 56], [57, 58], [60, 61], [65, 66], [75, 76]]","[[38, 39], [51, 52], [53, 54], [53, 54], [61, 64], [66, 67], [76, 77]]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'I-ASP', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'B-ASP', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1074,7,1,9
"Gostei muito do produto , e parabenizo também o atendimento do Shoptime , entrega rápida, superou minhas expectativas!","['Gostei', 'muito', 'do', 'produto', ',', 'e', 'parabenizo', 'também', 'o', 'atendimento', 'do', 'Shoptime', ',', 'entrega', 'rápida', ',', 'superou', 'minhas', 'expectativas', '!']","['produto', 'atendimento', 'entrega']","['gostei muito', 'parabenizo', 'rápida']",['produto'],['superou minhas expectativas'],,"[[3, 4], [9, 10], [13, 14]]","[[0, 2], [6, 7], [14, 15]]","['O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O']",218,3,1,9
Muito boa esta televisão... facil de programar e muito eficiente. Atendeu as minhas expectativas.,"['Muito', 'boa', 'esta', 'televisão', '...', 'facil', 'de', 'programar', 'e', 'muito', 'eficiente', '.', 'Atendeu', 'as', 'minhas', 'expectativas', '.']","['televisão', 'programar']","['muito boa', 'facil']","['consumo', 'produto']","['eficiente', 'atendeu as minhas expectativas']",,"[[3, 4], [7, 8]]","[[0, 2], [5, 6]]","['O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",619,2,1,9
Facil de manusear. Otima para assistir filmes no telecineplay. Tv muito bom em imagem e som,"['Facil', 'de', 'manusear', '.', 'Otima', 'para', 'assistir', 'filmes', 'no', 'telecineplay', '.', 'Tv', 'muito', 'bom', 'em', 'imagem', 'e', 'som']","['imagem', 'som']","['muito bom', 'muito bom']",['manuseio'],['facil de manusear'],,"[[15, 16], [17, 18]]","[[12, 14], [12, 14]]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'B-ASP']",449,2,1,9
Gostei muito do produto. E a entrega rápida. Parabéns Submarino,"['Gostei', 'muito', 'do', 'produto', '.', 'E', 'a', 'entrega', 'rápida', '.', 'Parabéns', 'Submarino']","['produto', 'entrega']","['gostei muito', 'rápida']",[],[],,"[[3, 4], [7, 8]]","[[0, 2], [8, 9]]","['O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O']",195,2,1,9
"Um ótimo produto, entrega super rápida chegou em 5 dias, até agora não tive problemas espero não ter, só o som que deixa um pouco a desejar, mas é muito boa!","['Um', 'ótimo', 'produto', ',', 'entrega', 'super', 'rápida', 'chegou', 'em', '5', 'dias', ',', 'até', 'agora', 'não', 'tive', 'problemas', 'espero', 'não', 'ter', ',', 'só', 'o', 'som', 'que', 'deixa', 'um', 'pouco', 'a', 'desejar', ',', 'mas', 'é', 'muito', 'boa', '!']","['produto', 'entrega', 'som']","['ótimo', 'super rápida', 'deixa um pouco a desejar']",['produto'],['muito boa'],,"[[2, 3], [4, 5], [23, 24]]","[[1, 2], [5, 7], [25, 30]]","['O', 'O', 'B-ASP', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",859,3,1,9
"produto muito bom, atendeu minha expectativa para o quarto de minha filha. instalação da smart tv sem complicações, recomendo o produto.","['produto', 'muito', 'bom', ',', 'atendeu', 'minha', 'expectativa', 'para', 'o', 'quarto', 'de', 'minha', 'filha', '.', 'instalação', 'da', 'smart', 'tv', 'sem', 'complicações', ',', 'recomendo', 'o', 'produto', '.']","['produto', 'instalação', 'produto']","['muito bom', 'sem complicações', 'recomendo']",[],[],,"[[0, 1], [14, 15], [23, 24]]","[[1, 3], [18, 20], [21, 22]]","['B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O']",399,3,1,9
Entrega rápida e ótimo produto. Só não consegui assistir a canais sem antena.,"['Entrega', 'rápida', 'e', 'ótimo', 'produto', '.', 'Só', 'não', 'consegui', 'assistir', 'a', 'canais', 'sem', 'antena', '.']","['entrega', 'produto', 'canais']","['rápida', 'ótimo', 'não consegui assistir']",[],[],,"[[0, 1], [4, 5], [11, 12]]","[[1, 2], [3, 4], [7, 10]]","['B-ASP', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O']",799,3,1,9
"Muito fácil de mexer, chegou com o tempo previsto, leve e linda!!!!","['Muito', 'fácil', 'de', 'mexer', ',', 'chegou', 'com', 'o', 'tempo', 'previsto', ',', 'leve', 'e', 'linda', '!', '!', '!', '!']",[],[],"['usabilidade', 'entrega', 'peso', 'design']","['muito fácil de mexer', 'chegou com o tempo previsto', 'leve', 'linda']",,[],[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",599,0,0,9
"Excelente imagem e muito boa conectividade wifi, fácil instalação e configuração.","['Excelente', 'imagem', 'e', 'muito', 'boa', 'conectividade', 'wifi', ',', 'fácil', 'instalação', 'e', 'configuração', '.']","['imagem', 'conectividade wifi', 'instalação', 'configuração']","['excelente', 'muito boa', 'fácil', 'fácil']",[],[],,"[[1, 2], [5, 7], [9, 10], [11, 12]]","[[0, 1], [3, 5], [8, 9], [8, 9]]","['O', 'B-ASP', 'O', 'O', 'O', 'B-ASP', 'I-ASP', 'O', 'O', 'B-ASP', 'O', 'B-ASP', 'O']",53,4,1,9
"Além de ser um super produto, o mesmo foi entregue em 6 dias corridos sendo que o prazo era de 39 dias úteis. Super recomendo. Loja Americanas Melhor Loja ❤❤","['Além', 'de', 'ser', 'um', 'super', 'produto', ',', 'o', 'mesmo', 'foi', 'entregue', 'em', '6', 'dias', 'corridos', 'sendo', 'que', 'o', 'prazo', 'era', 'de', '39', 'dias', 'úteis', '.', 'Super', 'recomendo', '.', 'Loja', 'Americanas', 'Melhor', 'Loja', '❤', '❤']",['produto'],['super'],"['entrega', 'produto']","['6 dias corridos', 'super recomendo']",,"[[5, 6]]","[[4, 5]]","['O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",64,1,1,9
"A televisão é ótima. É minha primeira smart, então não tenho como comparar e saber se todas são do mesmo jeito, mas para você acessar o Hub (aplicativos) precisa esperar um pouco após ligar, pq senão fica aparecendo a mensagem que a televisão está sendo preparada e eu estava achando que o problema era na minha internet. E a entrega muito rápida também.","['A', 'televisão', 'é', 'ótima', '.', 'É', 'minha', 'primeira', 'smart', ',', 'então', 'não', 'tenho', 'como', 'comparar', 'e', 'saber', 'se', 'todas', 'são', 'do', 'mesmo', 'jeito', ',', 'mas', 'para', 'você', 'acessar', 'o', 'Hub', '(', 'aplicativos', ')', 'precisa', 'esperar', 'um', 'pouco', 'após', 'ligar', ',', 'pq', 'senão', 'fica', 'aparecendo', 'a', 'mensagem', 'que', 'a', 'televisão', 'está', 'sendo', 'preparada', 'e', 'eu', 'estava', 'achando', 'que', 'o', 'problema', 'era', 'na', 'minha', 'internet', '.', 'E', 'a', 'entrega', 'muito', 'rápida', 'também', '.']","['televisão', 'hub', 'entrega']","['ótima', 'precisa esperar um pouco após ligar', 'muito rápida']",[],[],,"[[1, 2], [29, 30], [66, 67]]","[[3, 4], [33, 39], [67, 69]]","['O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O']",1089,3,1,9
